# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-24 18:07:02 -05:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12092000 PUYALLUP RIVER NEAR ELECTRON, WA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 12092000
#    TS_ID       Parameter Description
#    150830      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	tz_cd	Flux	Letter
USGS	12092000	2021-08-19 00:30	PDT	449	A
USGS	12092000	2021-08-19 00:45	PDT	443	A
USGS	12092000	2021-08-19 01:00	PDT	438	A
USGS	12092000	2021-08-19 01:15	PDT	438	A
USGS	12092000	2021-08-19 01:30	PDT	432	A
USGS	12092000	2021-08-19 01:45	PDT	432	A
USGS	12092000	2021-08-19 02:00	PDT	438	A
USGS	12092000	2021-08-19 02:15	PDT	449	A
USGS	12092000	2021-08-19 02:30	PDT	449	A
USGS	12092000	2021-08-19 02:45	PDT	455	A
USGS	12092000	2021-08-19 03:00	PDT	449	A
USGS	12092000	2021-08-19 03:15	PDT	443	A
USGS	12092000	2021-08-19 03:30	PDT	449	A
USGS	12092000	2021-08-19 03:45	PDT	449	A
USGS	12092000	2021-08-19 04:00	PDT	455	A
USGS	12092000	2021-08-19 04:15	PDT	449	A
USGS	12092000	2021-08-19 04:30	PDT	443	A
USGS	12092000	2021-08-19 04:45	PDT	449	A
USGS	12092000	2021-08-19 05:00	PDT	461	A
USGS	12092000	2021-08-19 05:15	PDT	449	A
USGS	12092000	2021-08-19 05:30	PDT	455	A
USGS	12092000	2021-08-19 05:45	PDT	449	A
USGS	12092000	2021-08-19 06:00	PDT	455	A
USGS	12092000	2021-08-19 06:15	PDT	461	A
USGS	12092000	2021-08-19 06:30	PDT	461	A
USGS	12092000	2021-08-19 06:45	PDT	449	A
USGS	12092000	2021-08-19 07:00	PDT	443	A
USGS	12092000	2021-08-19 07:15	PDT	438	A
USGS	12092000	2021-08-19 07:30	PDT	438	A
USGS	12092000	2021-08-19 07:45	PDT	426	A
USGS	12092000	2021-08-19 08:00	PDT	421	A
USGS	12092000	2021-08-19 08:15	PDT	421	A
USGS	12092000	2021-08-19 08:30	PDT	421	A
USGS	12092000	2021-08-19 08:45	PDT	432	A
USGS	12092000	2021-08-19 09:00	PDT	426	A
USGS	12092000	2021-08-19 09:15	PDT	421	A
USGS	12092000	2021-08-19 09:30	PDT	415	A
USGS	12092000	2021-08-19 09:45	PDT	415	A
USGS	12092000	2021-08-19 10:00	PDT	410	A
USGS	12092000	2021-08-19 10:15	PDT	415	A
USGS	12092000	2021-08-19 10:30	PDT	404	A
USGS	12092000	2021-08-19 10:45	PDT	404	A
USGS	12092000	2021-08-19 11:00	PDT	394	A
USGS	12092000	2021-08-19 11:15	PDT	394	A
USGS	12092000	2021-08-19 11:30	PDT	394	A
USGS	12092000	2021-08-19 11:45	PDT	388	A
USGS	12092000	2021-08-19 12:00	PDT	383	A
USGS	12092000	2021-08-19 12:15	PDT	388	A
USGS	12092000	2021-08-19 12:30	PDT	378	A
USGS	12092000	2021-08-19 12:45	PDT	383	A
USGS	12092000	2021-08-19 13:00	PDT	388	A
USGS	12092000	2021-08-19 13:15	PDT	383	A
USGS	12092000	2021-08-19 13:30	PDT	383	A
USGS	12092000	2021-08-19 13:45	PDT	394	A
USGS	12092000	2021-08-19 14:00	PDT	394	A
USGS	12092000	2021-08-19 14:15	PDT	410	A
USGS	12092000	2021-08-19 14:30	PDT	410	A
USGS	12092000	2021-08-19 14:45	PDT	415	A
USGS	12092000	2021-08-19 15:00	PDT	415	A
USGS	12092000	2021-08-19 15:15	PDT	426	A
USGS	12092000	2021-08-19 15:30	PDT	449	A
USGS	12092000	2021-08-19 15:45	PDT	449	A
USGS	12092000	2021-08-19 16:00	PDT	455	A
USGS	12092000	2021-08-19 16:15	PDT	467	A
USGS	12092000	2021-08-19 16:30	PDT	485	A
USGS	12092000	2021-08-19 16:45	PDT	497	A
USGS	12092000	2021-08-19 17:00	PDT	515	A
USGS	12092000	2021-08-19 17:15	PDT	515	A
USGS	12092000	2021-08-19 17:30	PDT	534	A
USGS	12092000	2021-08-19 17:45	PDT	534	A
USGS	12092000	2021-08-19 18:00	PDT	522	A
USGS	12092000	2021-08-19 18:15	PDT	541	A
USGS	12092000	2021-08-19 18:30	PDT	534	A
USGS	12092000	2021-08-19 18:45	PDT	528	A
USGS	12092000	2021-08-19 19:00	PDT	534	A
USGS	12092000	2021-08-19 19:15	PDT	554	A
USGS	12092000	2021-08-19 19:30	PDT	547	A
USGS	12092000	2021-08-19 19:45	PDT	541	A
USGS	12092000	2021-08-19 20:00	PDT	541	A
USGS	12092000	2021-08-19 20:15	PDT	547	A
USGS	12092000	2021-08-19 20:30	PDT	554	A
USGS	12092000	2021-08-19 20:45	PDT	560	A
USGS	12092000	2021-08-19 21:00	PDT	547	A
USGS	12092000	2021-08-19 21:15	PDT	547	A
USGS	12092000	2021-08-19 21:30	PDT	541	A
USGS	12092000	2021-08-19 21:45	PDT	534	A
USGS	12092000	2021-08-19 22:00	PDT	547	A
USGS	12092000	2021-08-19 22:15	PDT	541	A
USGS	12092000	2021-08-19 22:30	PDT	541	A
USGS	12092000	2021-08-19 22:45	PDT	522	A
USGS	12092000	2021-08-19 23:00	PDT	528	A
USGS	12092000	2021-08-19 23:15	PDT	515	A
USGS	12092000	2021-08-19 23:30	PDT	515	A
USGS	12092000	2021-08-19 23:45	PDT	509	A
USGS	12092000	2021-08-20 00:00	PDT	497	A
USGS	12092000	2021-08-20 00:15	PDT	503	A
USGS	12092000	2021-08-20 00:30	PDT	491	A
USGS	12092000	2021-08-20 00:45	PDT	473	A
USGS	12092000	2021-08-20 01:00	PDT	467	A
USGS	12092000	2021-08-20 01:15	PDT	467	A
USGS	12092000	2021-08-20 01:30	PDT	455	A
USGS	12092000	2021-08-20 01:45	PDT	443	A
USGS	12092000	2021-08-20 02:00	PDT	432	A
USGS	12092000	2021-08-20 02:15	PDT	432	A
USGS	12092000	2021-08-20 02:30	PDT	421	A
USGS	12092000	2021-08-20 02:45	PDT	421	A
USGS	12092000	2021-08-20 03:00	PDT	421	A
USGS	12092000	2021-08-20 03:15	PDT	421	A
USGS	12092000	2021-08-20 03:30	PDT	404	A
USGS	12092000	2021-08-20 03:45	PDT	410	A
USGS	12092000	2021-08-20 04:00	PDT	415	A
USGS	12092000	2021-08-20 04:15	PDT	399	A
USGS	12092000	2021-08-20 04:30	PDT	399	A
USGS	12092000	2021-08-20 04:45	PDT	399	A
USGS	12092000	2021-08-20 05:00	PDT	394	A
USGS	12092000	2021-08-20 05:15	PDT	394	A
USGS	12092000	2021-08-20 05:30	PDT	388	A
USGS	12092000	2021-08-20 05:45	PDT	378	A
USGS	12092000	2021-08-20 06:00	PDT	378	A
USGS	12092000	2021-08-20 06:15	PDT	373	A
USGS	12092000	2021-08-20 06:30	PDT	368	A
USGS	12092000	2021-08-20 06:45	PDT	373	A
USGS	12092000	2021-08-20 07:00	PDT	363	A
USGS	12092000	2021-08-20 07:15	PDT	358	A
USGS	12092000	2021-08-20 07:30	PDT	358	A
USGS	12092000	2021-08-20 07:45	PDT	358	A
USGS	12092000	2021-08-20 08:00	PDT	353	A
USGS	12092000	2021-08-20 08:15	PDT	358	A
USGS	12092000	2021-08-20 08:30	PDT	348	A
USGS	12092000	2021-08-20 08:45	PDT	358	A
USGS	12092000	2021-08-20 09:00	PDT	353	A
USGS	12092000	2021-08-20 09:15	PDT	353	A
USGS	12092000	2021-08-20 09:30	PDT	348	A
USGS	12092000	2021-08-20 09:45	PDT	338	A
USGS	12092000	2021-08-20 10:00	PDT	343	A
USGS	12092000	2021-08-20 10:15	PDT	338	A
USGS	12092000	2021-08-20 10:30	PDT	333	A
USGS	12092000	2021-08-20 10:45	PDT	328	A
USGS	12092000	2021-08-20 11:00	PDT	328	A
USGS	12092000	2021-08-20 11:15	PDT	328	A
USGS	12092000	2021-08-20 11:30	PDT	333	A
USGS	12092000	2021-08-20 11:45	PDT	324	A
USGS	12092000	2021-08-20 12:00	PDT	328	A
USGS	12092000	2021-08-20 12:15	PDT	328	A
USGS	12092000	2021-08-20 12:30	PDT	319	A
USGS	12092000	2021-08-20 12:45	PDT	324	A
USGS	12092000	2021-08-20 13:00	PDT	324	A
USGS	12092000	2021-08-20 13:15	PDT	324	A
USGS	12092000	2021-08-20 13:30	PDT	324	A
USGS	12092000	2021-08-20 13:45	PDT	328	A
USGS	12092000	2021-08-20 14:00	PDT	319	A
USGS	12092000	2021-08-20 14:15	PDT	338	A
USGS	12092000	2021-08-20 14:30	PDT	328	A
USGS	12092000	2021-08-20 14:45	PDT	328	A
USGS	12092000	2021-08-20 15:00	PDT	333	A
USGS	12092000	2021-08-20 15:15	PDT	343	A
USGS	12092000	2021-08-20 15:30	PDT	343	A
USGS	12092000	2021-08-20 15:45	PDT	353	A
USGS	12092000	2021-08-20 16:00	PDT	353	A
USGS	12092000	2021-08-20 16:15	PDT	358	A
USGS	12092000	2021-08-20 16:30	PDT	358	A
USGS	12092000	2021-08-20 16:45	PDT	363	A
USGS	12092000	2021-08-20 17:00	PDT	363	A
USGS	12092000	2021-08-20 17:15	PDT	368	A
USGS	12092000	2021-08-20 17:30	PDT	368	A
USGS	12092000	2021-08-20 17:45	PDT	363	A
USGS	12092000	2021-08-20 18:00	PDT	378	A
USGS	12092000	2021-08-20 18:15	PDT	373	A
USGS	12092000	2021-08-20 18:30	PDT	383	A
USGS	12092000	2021-08-20 18:45	PDT	394	A
USGS	12092000	2021-08-20 19:00	PDT	404	A
USGS	12092000	2021-08-20 19:15	PDT	410	A
USGS	12092000	2021-08-20 19:30	PDT	415	A
USGS	12092000	2021-08-20 19:45	PDT	426	A
USGS	12092000	2021-08-20 20:00	PDT	438	A
USGS	12092000	2021-08-20 20:15	PDT	421	A
USGS	12092000	2021-08-20 20:30	PDT	426	A
USGS	12092000	2021-08-20 20:45	PDT	432	A
USGS	12092000	2021-08-20 21:00	PDT	438	A
USGS	12092000	2021-08-20 21:15	PDT	443	A
USGS	12092000	2021-08-20 21:30	PDT	449	A
USGS	12092000	2021-08-20 21:45	PDT	449	A
USGS	12092000	2021-08-20 22:00	PDT	449	A
USGS	12092000	2021-08-20 22:15	PDT	449	A
USGS	12092000	2021-08-20 22:30	PDT	443	A
USGS	12092000	2021-08-20 22:45	PDT	443	A
USGS	12092000	2021-08-20 23:00	PDT	426	A
USGS	12092000	2021-08-20 23:15	PDT	426	A
USGS	12092000	2021-08-20 23:30	PDT	415	A
USGS	12092000	2021-08-20 23:45	PDT	421	A
USGS	12092000	2021-08-21 00:00	PDT	410	A
USGS	12092000	2021-08-21 00:15	PDT	399	A
USGS	12092000	2021-08-21 00:30	PDT	404	A
USGS	12092000	2021-08-21 00:45	PDT	399	A
USGS	12092000	2021-08-21 01:00	PDT	388	A
USGS	12092000	2021-08-21 01:15	PDT	394	A
USGS	12092000	2021-08-21 01:30	PDT	383	A
USGS	12092000	2021-08-21 01:45	PDT	383	A
USGS	12092000	2021-08-21 02:00	PDT	378	A
USGS	12092000	2021-08-21 02:15	PDT	373	A
USGS	12092000	2021-08-21 02:30	PDT	363	A
USGS	12092000	2021-08-21 02:45	PDT	358	A
USGS	12092000	2021-08-21 03:00	PDT	358	A
USGS	12092000	2021-08-21 03:15	PDT	353	A
USGS	12092000	2021-08-21 03:30	PDT	353	A
USGS	12092000	2021-08-21 03:45	PDT	348	A
USGS	12092000	2021-08-21 04:00	PDT	348	A
USGS	12092000	2021-08-21 04:15	PDT	348	A
USGS	12092000	2021-08-21 04:30	PDT	333	A
USGS	12092000	2021-08-21 04:45	PDT	333	A
USGS	12092000	2021-08-21 05:00	PDT	338	A
USGS	12092000	2021-08-21 05:15	PDT	333	A
USGS	12092000	2021-08-21 05:30	PDT	328	A
USGS	12092000	2021-08-21 05:45	PDT	324	A
USGS	12092000	2021-08-21 06:00	PDT	324	A
USGS	12092000	2021-08-21 06:15	PDT	328	A
USGS	12092000	2021-08-21 06:30	PDT	319	A
USGS	12092000	2021-08-21 06:45	PDT	319	A
USGS	12092000	2021-08-21 07:00	PDT	319	A
USGS	12092000	2021-08-21 07:15	PDT	324	A
USGS	12092000	2021-08-21 07:30	PDT	319	A
USGS	12092000	2021-08-21 07:45	PDT	319	A
USGS	12092000	2021-08-21 08:00	PDT	319	A
USGS	12092000	2021-08-21 08:15	PDT	314	A
USGS	12092000	2021-08-21 08:30	PDT	314	A
USGS	12092000	2021-08-21 08:45	PDT	310	A
USGS	12092000	2021-08-21 09:00	PDT	305	A
USGS	12092000	2021-08-21 09:15	PDT	310	A
USGS	12092000	2021-08-21 09:30	PDT	296	A
USGS	12092000	2021-08-21 09:45	PDT	301	A
USGS	12092000	2021-08-21 10:00	PDT	305	A
USGS	12092000	2021-08-21 10:15	PDT	305	A
USGS	12092000	2021-08-21 10:30	PDT	305	A
USGS	12092000	2021-08-21 10:45	PDT	301	A
USGS	12092000	2021-08-21 11:00	PDT	301	A
USGS	12092000	2021-08-21 11:15	PDT	305	A
USGS	12092000	2021-08-21 11:30	PDT	296	A
USGS	12092000	2021-08-21 11:45	PDT	301	A
USGS	12092000	2021-08-21 12:00	PDT	301	A
USGS	12092000	2021-08-21 12:15	PDT	296	A
USGS	12092000	2021-08-21 12:30	PDT	292	A
USGS	12092000	2021-08-21 12:45	PDT	292	A
USGS	12092000	2021-08-21 13:00	PDT	292	A
USGS	12092000	2021-08-21 13:15	PDT	296	A
USGS	12092000	2021-08-21 13:30	PDT	287	A
USGS	12092000	2021-08-21 13:45	PDT	296	A
USGS	12092000	2021-08-21 14:00	PDT	292	A
USGS	12092000	2021-08-21 14:15	PDT	296	A
USGS	12092000	2021-08-21 14:30	PDT	292	A
USGS	12092000	2021-08-21 14:45	PDT	301	A
USGS	12092000	2021-08-21 15:00	PDT	310	A
USGS	12092000	2021-08-21 15:15	PDT	314	A
USGS	12092000	2021-08-21 15:30	PDT	319	A
USGS	12092000	2021-08-21 15:45	PDT	333	A
USGS	12092000	2021-08-21 16:00	PDT	328	A
USGS	12092000	2021-08-21 16:15	PDT	343	A
USGS	12092000	2021-08-21 16:30	PDT	348	A
USGS	12092000	2021-08-21 16:45	PDT	348	A
USGS	12092000	2021-08-21 17:00	PDT	358	A
USGS	12092000	2021-08-21 17:15	PDT	368	A
USGS	12092000	2021-08-21 17:30	PDT	378	A
USGS	12092000	2021-08-21 17:45	PDT	388	A
USGS	12092000	2021-08-21 18:00	PDT	404	A
USGS	12092000	2021-08-21 18:15	PDT	415	A
USGS	12092000	2021-08-21 18:30	PDT	415	A
USGS	12092000	2021-08-21 18:45	PDT	426	A
USGS	12092000	2021-08-21 19:00	PDT	432	A
USGS	12092000	2021-08-21 19:15	PDT	426	A
USGS	12092000	2021-08-21 19:30	PDT	443	A
USGS	12092000	2021-08-21 19:45	PDT	443	A
USGS	12092000	2021-08-21 20:00	PDT	455	A
USGS	12092000	2021-08-21 20:15	PDT	461	A
USGS	12092000	2021-08-21 20:30	PDT	467	A
USGS	12092000	2021-08-21 20:45	PDT	473	A
USGS	12092000	2021-08-21 21:00	PDT	478	A
USGS	12092000	2021-08-21 21:15	PDT	485	A
USGS	12092000	2021-08-21 21:30	PDT	478	A
USGS	12092000	2021-08-21 21:45	PDT	485	A
USGS	12092000	2021-08-21 22:00	PDT	478	A
USGS	12092000	2021-08-21 22:15	PDT	478	A
USGS	12092000	2021-08-21 22:30	PDT	467	A
USGS	12092000	2021-08-21 22:45	PDT	461	A
USGS	12092000	2021-08-21 23:00	PDT	473	A
USGS	12092000	2021-08-21 23:15	PDT	461	A
USGS	12092000	2021-08-21 23:30	PDT	461	A
USGS	12092000	2021-08-21 23:45	PDT	443	A
USGS	12092000	2021-08-22 00:00	PDT	443	A
USGS	12092000	2021-08-22 00:15	PDT	432	A
USGS	12092000	2021-08-22 00:30	PDT	426	A
USGS	12092000	2021-08-22 00:45	PDT	421	A
USGS	12092000	2021-08-22 01:00	PDT	421	A
USGS	12092000	2021-08-22 01:15	PDT	426	A
USGS	12092000	2021-08-22 01:30	PDT	410	A
USGS	12092000	2021-08-22 01:45	PDT	404	A
USGS	12092000	2021-08-22 02:00	PDT	410	A
USGS	12092000	2021-08-22 02:15	PDT	399	A
USGS	12092000	2021-08-22 02:30	PDT	404	A
USGS	12092000	2021-08-22 02:45	PDT	399	A
USGS	12092000	2021-08-22 03:00	PDT	399	A
USGS	12092000	2021-08-22 03:15	PDT	388	A
USGS	12092000	2021-08-22 03:30	PDT	394	A
USGS	12092000	2021-08-22 03:45	PDT	383	A
USGS	12092000	2021-08-22 04:00	PDT	378	A
USGS	12092000	2021-08-22 04:15	PDT	383	A
USGS	12092000	2021-08-22 04:30	PDT	388	A
USGS	12092000	2021-08-22 04:45	PDT	378	A
USGS	12092000	2021-08-22 05:00	PDT	378	A
USGS	12092000	2021-08-22 05:15	PDT	373	A
USGS	12092000	2021-08-22 05:30	PDT	378	A
USGS	12092000	2021-08-22 05:45	PDT	368	A
USGS	12092000	2021-08-22 06:00	PDT	363	A
USGS	12092000	2021-08-22 06:15	PDT	353	A
USGS	12092000	2021-08-22 06:30	PDT	353	A
USGS	12092000	2021-08-22 06:45	PDT	353	A
USGS	12092000	2021-08-22 07:00	PDT	348	A
USGS	12092000	2021-08-22 07:15	PDT	343	A
USGS	12092000	2021-08-22 07:30	PDT	343	A
USGS	12092000	2021-08-22 07:45	PDT	343	A
USGS	12092000	2021-08-22 08:00	PDT	343	A
USGS	12092000	2021-08-22 08:15	PDT	343	A
USGS	12092000	2021-08-22 08:30	PDT	333	A
USGS	12092000	2021-08-22 08:45	PDT	338	A
USGS	12092000	2021-08-22 09:00	PDT	328	A
USGS	12092000	2021-08-22 09:15	PDT	324	A
USGS	12092000	2021-08-22 09:30	PDT	328	A
USGS	12092000	2021-08-22 09:45	PDT	324	A
USGS	12092000	2021-08-22 10:00	PDT	319	A
USGS	12092000	2021-08-22 10:15	PDT	324	A
USGS	12092000	2021-08-22 10:30	PDT	324	A
USGS	12092000	2021-08-22 10:45	PDT	319	A
USGS	12092000	2021-08-22 11:00	PDT	319	A
USGS	12092000	2021-08-22 11:15	PDT	324	A
USGS	12092000	2021-08-22 11:30	PDT	324	A
USGS	12092000	2021-08-22 11:45	PDT	314	A
USGS	12092000	2021-08-22 12:00	PDT	324	A
USGS	12092000	2021-08-22 12:15	PDT	310	A
USGS	12092000	2021-08-22 12:30	PDT	301	A
USGS	12092000	2021-08-22 12:45	PDT	301	A
USGS	12092000	2021-08-22 13:00	PDT	296	A
USGS	12092000	2021-08-22 13:15	PDT	301	A
USGS	12092000	2021-08-22 13:30	PDT	301	A
USGS	12092000	2021-08-22 13:45	PDT	301	A
USGS	12092000	2021-08-22 14:00	PDT	301	A
USGS	12092000	2021-08-22 14:15	PDT	301	A
USGS	12092000	2021-08-22 14:30	PDT	301	A
USGS	12092000	2021-08-22 14:45	PDT	310	A
USGS	12092000	2021-08-22 15:00	PDT	310	A
USGS	12092000	2021-08-22 15:15	PDT	310	A
USGS	12092000	2021-08-22 15:30	PDT	319	A
USGS	12092000	2021-08-22 15:45	PDT	328	A
USGS	12092000	2021-08-22 16:00	PDT	333	A
USGS	12092000	2021-08-22 16:15	PDT	338	A
USGS	12092000	2021-08-22 16:30	PDT	343	A
USGS	12092000	2021-08-22 16:45	PDT	353	A
USGS	12092000	2021-08-22 17:00	PDT	358	A
USGS	12092000	2021-08-22 17:15	PDT	368	A
USGS	12092000	2021-08-22 17:30	PDT	373	A
USGS	12092000	2021-08-22 17:45	PDT	378	A
USGS	12092000	2021-08-22 18:00	PDT	383	A
USGS	12092000	2021-08-22 18:15	PDT	383	A
USGS	12092000	2021-08-22 18:30	PDT	394	A
USGS	12092000	2021-08-22 18:45	PDT	394	A
USGS	12092000	2021-08-22 19:00	PDT	410	A
USGS	12092000	2021-08-22 19:15	PDT	399	A
USGS	12092000	2021-08-22 19:30	PDT	410	A
USGS	12092000	2021-08-22 19:45	PDT	415	A
USGS	12092000	2021-08-22 20:00	PDT	421	A
USGS	12092000	2021-08-22 20:15	PDT	421	A
USGS	12092000	2021-08-22 20:30	PDT	415	A
USGS	12092000	2021-08-22 20:45	PDT	421	A
USGS	12092000	2021-08-22 21:00	PDT	410	A
USGS	12092000	2021-08-22 21:15	PDT	415	A
USGS	12092000	2021-08-22 21:30	PDT	421	A
USGS	12092000	2021-08-22 21:45	PDT	421	A
USGS	12092000	2021-08-22 22:00	PDT	421	A
USGS	12092000	2021-08-22 22:15	PDT	410	A
USGS	12092000	2021-08-22 22:30	PDT	410	A
USGS	12092000	2021-08-22 22:45	PDT	410	A
USGS	12092000	2021-08-22 23:00	PDT	404	A
USGS	12092000	2021-08-22 23:15	PDT	394	A
USGS	12092000	2021-08-22 23:30	PDT	394	A
USGS	12092000	2021-08-22 23:45	PDT	383	A
USGS	12092000	2021-08-23 00:00	PDT	368	A
USGS	12092000	2021-08-23 00:15	PDT	373	A
USGS	12092000	2021-08-23 00:30	PDT	368	A
USGS	12092000	2021-08-23 00:45	PDT	358	A
USGS	12092000	2021-08-23 01:00	PDT	363	A
USGS	12092000	2021-08-23 01:15	PDT	348	A
USGS	12092000	2021-08-23 01:30	PDT	348	A
USGS	12092000	2021-08-23 01:45	PDT	348	A
USGS	12092000	2021-08-23 02:00	PDT	338	A
USGS	12092000	2021-08-23 02:15	PDT	328	A
USGS	12092000	2021-08-23 02:30	PDT	328	A
USGS	12092000	2021-08-23 02:45	PDT	324	A
USGS	12092000	2021-08-23 03:00	PDT	324	A
USGS	12092000	2021-08-23 03:15	PDT	319	A
USGS	12092000	2021-08-23 03:30	PDT	319	A
USGS	12092000	2021-08-23 03:45	PDT	314	A
USGS	12092000	2021-08-23 04:00	PDT	314	A
USGS	12092000	2021-08-23 04:15	PDT	310	A
USGS	12092000	2021-08-23 04:30	PDT	305	A
USGS	12092000	2021-08-23 04:45	PDT	305	A
USGS	12092000	2021-08-23 05:00	PDT	301	A
USGS	12092000	2021-08-23 05:15	PDT	301	A
USGS	12092000	2021-08-23 05:30	PDT	296	A
USGS	12092000	2021-08-23 05:45	PDT	296	A
USGS	12092000	2021-08-23 06:00	PDT	296	A
USGS	12092000	2021-08-23 06:15	PDT	292	A
USGS	12092000	2021-08-23 06:30	PDT	296	A
USGS	12092000	2021-08-23 06:45	PDT	287	A
USGS	12092000	2021-08-23 07:00	PDT	287	A
USGS	12092000	2021-08-23 07:15	PDT	287	A
USGS	12092000	2021-08-23 07:30	PDT	287	A
USGS	12092000	2021-08-23 07:45	PDT	283	A
USGS	12092000	2021-08-23 08:00	PDT	283	A
USGS	12092000	2021-08-23 08:15	PDT	283	A
USGS	12092000	2021-08-23 08:30	PDT	283	A
USGS	12092000	2021-08-23 08:45	PDT	279	A
USGS	12092000	2021-08-23 09:00	PDT	275	A
USGS	12092000	2021-08-23 09:15	PDT	279	A
USGS	12092000	2021-08-23 09:30	PDT	279	A
USGS	12092000	2021-08-23 09:45	PDT	275	A
USGS	12092000	2021-08-23 10:00	PDT	279	A
USGS	12092000	2021-08-23 10:15	PDT	275	A
USGS	12092000	2021-08-23 10:30	PDT	275	A
USGS	12092000	2021-08-23 10:45	PDT	266	A
USGS	12092000	2021-08-23 11:00	PDT	270	A
USGS	12092000	2021-08-23 11:15	PDT	270	A
USGS	12092000	2021-08-23 11:30	PDT	270	A
USGS	12092000	2021-08-23 11:45	PDT	270	A
USGS	12092000	2021-08-23 12:00	PDT	270	A
USGS	12092000	2021-08-23 12:15	PDT	270	A
USGS	12092000	2021-08-23 12:30	PDT	266	A
USGS	12092000	2021-08-23 12:45	PDT	262	A
USGS	12092000	2021-08-23 13:00	PDT	270	A
USGS	12092000	2021-08-23 13:15	PDT	266	A
USGS	12092000	2021-08-23 13:30	PDT	262	A
USGS	12092000	2021-08-23 13:45	PDT	262	A
USGS	12092000	2021-08-23 14:00	PDT	258	A
USGS	12092000	2021-08-23 14:15	PDT	258	A
USGS	12092000	2021-08-23 14:30	PDT	258	A
USGS	12092000	2021-08-23 14:45	PDT	258	A
USGS	12092000	2021-08-23 15:00	PDT	258	A
USGS	12092000	2021-08-23 15:15	PDT	262	A
USGS	12092000	2021-08-23 15:30	PDT	266	A
USGS	12092000	2021-08-23 15:45	PDT	266	A
USGS	12092000	2021-08-23 16:00	PDT	270	A
USGS	12092000	2021-08-23 16:15	PDT	266	A
USGS	12092000	2021-08-23 16:30	PDT	283	A
USGS	12092000	2021-08-23 16:45	PDT	292	A
USGS	12092000	2021-08-23 17:00	PDT	287	A
USGS	12092000	2021-08-23 17:15	PDT	296	A
USGS	12092000	2021-08-23 17:30	PDT	310	A
USGS	12092000	2021-08-23 17:45	PDT	314	A
USGS	12092000	2021-08-23 18:00	PDT	310	A
USGS	12092000	2021-08-23 18:15	PDT	310	A
USGS	12092000	2021-08-23 18:30	PDT	324	A
USGS	12092000	2021-08-23 18:45	PDT	314	A
USGS	12092000	2021-08-23 19:00	PDT	324	A
USGS	12092000	2021-08-23 19:15	PDT	328	A
USGS	12092000	2021-08-23 19:30	PDT	328	A
USGS	12092000	2021-08-23 19:45	PDT	319	A
USGS	12092000	2021-08-23 20:00	PDT	333	A
USGS	12092000	2021-08-23 20:15	PDT	333	A
USGS	12092000	2021-08-23 20:30	PDT	353	A
USGS	12092000	2021-08-23 20:45	PDT	373	A
USGS	12092000	2021-08-23 21:00	PDT	368	A
USGS	12092000	2021-08-23 21:15	PDT	373	A
USGS	12092000	2021-08-23 21:30	PDT	383	A
USGS	12092000	2021-08-23 21:45	PDT	383	A
USGS	12092000	2021-08-23 22:00	PDT	378	A
USGS	12092000	2021-08-23 22:15	PDT	383	A
USGS	12092000	2021-08-23 22:30	PDT	383	A
USGS	12092000	2021-08-23 22:45	PDT	373	A
USGS	12092000	2021-08-23 23:00	PDT	378	A
USGS	12092000	2021-08-23 23:15	PDT	373	A
USGS	12092000	2021-08-23 23:30	PDT	373	A
USGS	12092000	2021-08-23 23:45	PDT	363	A
USGS	12092000	2021-08-24 00:00	PDT	358	A
USGS	12092000	2021-08-24 00:15	PDT	348	A
USGS	12092000	2021-08-24 00:30	PDT	343	A
USGS	12092000	2021-08-24 00:45	PDT	338	A
USGS	12092000	2021-08-24 01:00	PDT	338	A
USGS	12092000	2021-08-24 01:15	PDT	338	A
USGS	12092000	2021-08-24 01:30	PDT	324	A
USGS	12092000	2021-08-24 01:45	PDT	328	A
USGS	12092000	2021-08-24 02:00	PDT	319	A
USGS	12092000	2021-08-24 02:15	PDT	319	A
USGS	12092000	2021-08-24 02:30	PDT	314	A
USGS	12092000	2021-08-24 02:45	PDT	310	A
USGS	12092000	2021-08-24 03:00	PDT	310	A
USGS	12092000	2021-08-24 03:15	PDT	310	A
USGS	12092000	2021-08-24 03:30	PDT	310	A
USGS	12092000	2021-08-24 03:45	PDT	305	A
USGS	12092000	2021-08-24 04:00	PDT	301	A
USGS	12092000	2021-08-24 04:15	PDT	305	A
USGS	12092000	2021-08-24 04:30	PDT	305	A
USGS	12092000	2021-08-24 04:45	PDT	305	A
